Date,Genre,artist,lastPos,peakPos,rank,title,weeks
2017-01-22,youtube,Ariana Grande Featuring Nicki Minaj,2.0,2.0,3.0,Side To Side,23.0
2017-01-22,youtube,Ed Sheeran,0.0,1.0,4.0,Shape Of You,37.0
2017-01-22,youtube,The Weeknd Featuring Daft Punk,4.0,3.0,5.0,Starboy,35.0
2017-01-22,youtube,Ricky Martin Featuring Maluma,6.0,5.0,6.0,Vente Pa' Ca,41.0
2017-01-22,youtube,MC G15,5.0,5.0,7.0,Deu Onda,5.0
2017-01-22,youtube,Daddy Yankee,7.0,2.0,8.0,Shaky Shaky,30.0
2017-01-22,youtube,Clean Bandit Featuring Sean Paul & Anne-Marie,11.0,3.0,9.0,Rockabye,41.0
2017-01-22,youtube,Calvin Harris Featuring Rihanna,9.0,1.0,10.0,This Is What You Came For,45.0
2017-01-22,youtube,Bruno Mars,8.0,8.0,11.0,24K Magic,24.0
2017-01-22,youtube,"Maluma Featuring Bryant Myers, Noriel & Juhn",10.0,6.0,12.0,Cuatro Babys,20.0
2017-01-22,youtube,Ed Sheeran,0.0,13.0,13.0,Castle On The Hill,3.0
2017-01-22,youtube,Charlie Puth Featuring Selena Gomez,14.0,5.0,14.0,We Don't Talk Anymore,56.0
2017-01-22,youtube,Shawn Mendes,15.0,7.0,15.0,Treat You Better,50.0
2017-01-22,youtube,Carlos Vives & Shakira,13.0,6.0,16.0,La Bicicleta,31.0
2017-01-22,youtube,"J Balvin Featuring Pharrell Williams, BIA & Sky",16.0,13.0,17.0,Safari,16.0
2017-01-22,youtube,CNCO & Little Mix,20.0,5.0,18.0,Reggaeton Lento (Bailemos),33.0
2017-01-22,youtube,Rae Sremmurd Featuring Gucci Mane,12.0,3.0,19.0,Black Beatles,10.0
2017-01-22,youtube,Migos Featuring Lil Uzi Vert,25.0,14.0,20.0,Bad And Boujee,11.0
2017-01-22,youtube,Wiz Khalifa Featuring Charlie Puth,18.0,1.0,21.0,See You Again,118.0
2017-01-22,youtube,Zion & Lennox Featuring J Balvin,19.0,12.0,22.0,Otra Vez,20.0
2017-01-22,youtube,Justin Bieber,17.0,1.0,23.0,Sorry,76.0
2017-01-22,youtube,Fifth Harmony Featuring Ty Dolla $ign,21.0,1.0,24.0,Work From Home,46.0
2017-01-22,youtube,Mark Ronson Featuring Bruno Mars,22.0,1.0,25.0,Uptown Funk!,96.0
2017-01-29,youtube,Shakira Featuring Maluma,1.0,1.0,1.0,Chantaje,44.0
2017-01-29,youtube,Ed Sheeran,4.0,1.0,2.0,Shape Of You,37.0
2017-01-29,youtube,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,0.0,1.0,3.0,Despacito,36.0
2017-01-29,youtube,The Chainsmokers Featuring Halsey,2.0,1.0,4.0,Closer,45.0
2017-01-29,youtube,Ariana Grande Featuring Nicki Minaj,3.0,2.0,5.0,Side To Side,23.0
2017-01-29,youtube,The Weeknd Featuring Daft Punk,5.0,3.0,6.0,Starboy,35.0
2017-01-29,youtube,Ricky Martin Featuring Maluma,6.0,5.0,7.0,Vente Pa' Ca,41.0
2017-01-29,youtube,Clean Bandit Featuring Sean Paul & Anne-Marie,9.0,3.0,8.0,Rockabye,41.0
2017-01-29,youtube,"Maluma Featuring Bryant Myers, Noriel & Juhn",12.0,6.0,9.0,Cuatro Babys,20.0
2017-01-29,youtube,Daddy Yankee,8.0,2.0,10.0,Shaky Shaky,30.0
2017-01-29,youtube,CNCO & Little Mix,18.0,5.0,11.0,Reggaeton Lento (Bailemos),33.0
2017-01-29,youtube,Calvin Harris Featuring Rihanna,10.0,1.0,12.0,This Is What You Came For,45.0
2017-01-29,youtube,Bruno Mars,11.0,8.0,13.0,24K Magic,24.0
2017-01-29,youtube,MC G15,7.0,5.0,14.0,Deu Onda,5.0
2017-01-29,youtube,Shawn Mendes,15.0,7.0,15.0,Treat You Better,50.0
2017-01-29,youtube,Charlie Puth Featuring Selena Gomez,14.0,5.0,16.0,We Don't Talk Anymore,56.0
2017-01-29,youtube,Zion & Lennox Featuring J Balvin,22.0,12.0,17.0,Otra Vez,20.0
2017-01-29,youtube,"J Balvin Featuring Pharrell Williams, BIA & Sky",17.0,13.0,18.0,Safari,16.0
2017-01-29,youtube,Carlos Vives & Shakira,16.0,6.0,19.0,La Bicicleta,31.0
2017-01-29,youtube,Migos Featuring Lil Uzi Vert,20.0,14.0,20.0,Bad And Boujee,11.0
2017-01-29,youtube,Ed Sheeran,13.0,13.0,21.0,Castle On The Hill,3.0
2017-01-29,youtube,Wiz Khalifa Featuring Charlie Puth,21.0,1.0,22.0,See You Again,118.0
2017-01-29,youtube,The Chainsmokers,0.0,11.0,23.0,Paris,7.0
2017-01-29,youtube,Justin Bieber,23.0,1.0,24.0,Sorry,76.0
2017-01-29,youtube,Maluma Featuring Fifth Harmony Or Don Omar & Wisin,0.0,17.0,25.0,Sin Contrato,30.0
2017-02-05,youtube,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,3.0,1.0,1.0,Despacito,36.0
2017-02-05,youtube,Ed Sheeran,2.0,1.0,2.0,Shape Of You,37.0
2017-02-05,youtube,Shakira Featuring Maluma,1.0,1.0,3.0,Chantaje,44.0
2017-02-05,youtube,The Chainsmokers Featuring Halsey,4.0,1.0,4.0,Closer,45.0
2017-02-05,youtube,Clean Bandit Featuring Sean Paul & Anne-Marie,8.0,3.0,5.0,Rockabye,41.0
2017-02-05,youtube,Ariana Grande Featuring Nicki Minaj,5.0,2.0,6.0,Side To Side,23.0
2017-02-05,youtube,Ricky Martin Featuring Maluma,7.0,5.0,7.0,Vente Pa' Ca,41.0
2017-02-05,youtube,The Weeknd Featuring Daft Punk,6.0,3.0,8.0,Starboy,35.0
2017-02-05,youtube,CNCO & Little Mix,11.0,5.0,9.0,Reggaeton Lento (Bailemos),33.0
2017-02-05,youtube,"Maluma Featuring Bryant Myers, Noriel & Juhn",9.0,6.0,10.0,Cuatro Babys,20.0
2017-02-05,youtube,Daddy Yankee,10.0,2.0,11.0,Shaky Shaky,30.0
2017-02-05,youtube,Calvin Harris Featuring Rihanna,12.0,1.0,12.0,This Is What You Came For,45.0
2017-02-05,youtube,Zion & Lennox Featuring J Balvin,17.0,12.0,13.0,Otra Vez,20.0
2017-02-05,youtube,Bruno Mars,13.0,8.0,14.0,24K Magic,24.0
2017-02-05,youtube,Shawn Mendes,15.0,7.0,15.0,Treat You Better,50.0
2017-02-05,youtube,Charlie Puth Featuring Selena Gomez,16.0,5.0,16.0,We Don't Talk Anymore,56.0
2017-02-05,youtube,Ed Sheeran,21.0,13.0,17.0,Castle On The Hill,3.0
2017-02-05,youtube,Migos Featuring Lil Uzi Vert,20.0,14.0,18.0,Bad And Boujee,11.0
2017-02-05,youtube,"J Balvin Featuring Pharrell Williams, BIA & Sky",18.0,13.0,19.0,Safari,16.0
2017-02-05,youtube,Little Mix,0.0,20.0,20.0,Touch,1.0
2017-02-05,youtube,Nicky Jam,0.0,4.0,21.0,El Amante,27.0
2017-02-05,youtube,Carlos Vives & Shakira,19.0,6.0,22.0,La Bicicleta,31.0
2017-02-05,youtube,MC G15,14.0,5.0,23.0,Deu Onda,5.0
2017-02-05,youtube,The Chainsmokers,23.0,11.0,24.0,Paris,7.0
2017-02-05,youtube,Maluma Featuring Fifth Harmony Or Don Omar & Wisin,25.0,17.0,25.0,Sin Contrato,30.0
2017-02-12,youtube,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,1.0,1.0,1.0,Despacito,36.0
2017-02-12,youtube,Shakira Featuring Maluma,3.0,1.0,2.0,Chantaje,44.0
2017-02-12,youtube,Ed Sheeran,2.0,1.0,3.0,Shape Of You,37.0
2017-02-12,youtube,Clean Bandit Featuring Sean Paul & Anne-Marie,5.0,3.0,4.0,Rockabye,41.0
2017-02-12,youtube,Nicky Jam,21.0,4.0,5.0,El Amante,27.0
2017-02-12,youtube,Ricky Martin Featuring Maluma,7.0,5.0,6.0,Vente Pa' Ca,41.0
2017-02-12,youtube,Ariana Grande Featuring Nicki Minaj,6.0,2.0,7.0,Side To Side,23.0
2017-02-12,youtube,The Chainsmokers Featuring Halsey,4.0,1.0,8.0,Closer,45.0
2017-02-12,youtube,CNCO & Little Mix,9.0,5.0,9.0,Reggaeton Lento (Bailemos),33.0
2017-02-12,youtube,The Weeknd Featuring Daft Punk,8.0,3.0,10.0,Starboy,35.0
2017-02-12,youtube,"Maluma Featuring Bryant Myers, Noriel & Juhn",10.0,6.0,11.0,Cuatro Babys,20.0
2017-02-12,youtube,Zion & Lennox Featuring J Balvin,13.0,12.0,12.0,Otra Vez,20.0
2017-02-12,youtube,Calvin Harris Featuring Rihanna,12.0,1.0,13.0,This Is What You Came For,45.0
2017-02-12,youtube,Migos Featuring Lil Uzi Vert,18.0,14.0,14.0,Bad And Boujee,11.0
2017-02-12,youtube,Shawn Mendes,15.0,7.0,15.0,Treat You Better,50.0
2017-02-12,youtube,The Chainsmokers,24.0,11.0,16.0,Paris,7.0
2017-02-12,youtube,Bruno Mars,14.0,8.0,17.0,24K Magic,24.0
2017-02-12,youtube,Charlie Puth Featuring Selena Gomez,16.0,5.0,18.0,We Don't Talk Anymore,56.0
2017-02-12,youtube,Daddy Yankee,11.0,2.0,19.0,Shaky Shaky,30.0
2017-02-12,youtube,Zayn / Taylor Swift,0.0,10.0,20.0,I Don't Wanna Live Forever (Fifty Shades Darker),8.0
2017-02-12,youtube,Maluma Featuring Fifth Harmony Or Don Omar & Wisin,25.0,17.0,21.0,Sin Contrato,30.0
2017-02-12,youtube,Daddy Yankee X Ozuna,0.0,21.0,22.0,La Rompe Corazones,15.0
2017-02-12,youtube,Carlos Vives & Shakira,22.0,6.0,23.0,La Bicicleta,31.0
2017-02-12,youtube,"J Balvin Featuring Pharrell Williams, BIA & Sky",19.0,13.0,24.0,Safari,16.0
2017-02-12,youtube,Justin Bieber,0.0,1.0,25.0,Sorry,76.0
2017-02-19,youtube,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,1.0,1.0,1.0,Despacito,36.0
2017-02-19,youtube,Shakira Featuring Maluma,2.0,1.0,2.0,Chantaje,44.0
2017-02-19,youtube,Ed Sheeran,3.0,1.0,3.0,Shape Of You,37.0
2017-02-19,youtube,Nicky Jam,5.0,4.0,4.0,El Amante,27.0
2017-02-19,youtube,Clean Bandit Featuring Sean Paul & Anne-Marie,4.0,3.0,5.0,Rockabye,41.0
2017-02-19,youtube,The Chainsmokers Featuring Halsey,8.0,1.0,6.0,Closer,45.0
2017-02-19,youtube,Ricky Martin Featuring Maluma,6.0,5.0,7.0,Vente Pa' Ca,41.0
2017-02-19,youtube,The Weeknd Featuring Daft Punk,10.0,3.0,8.0,Starboy,35.0
2017-02-19,youtube,CNCO & Little Mix,9.0,5.0,9.0,Reggaeton Lento (Bailemos),33.0
2017-02-19,youtube,Calvin Harris Featuring Rihanna,13.0,1.0,10.0,This Is What You Came For,45.0
2017-02-19,youtube,The Chainsmokers,16.0,11.0,11.0,Paris,7.0
2017-02-19,youtube,Shawn Mendes,15.0,7.0,12.0,Treat You Better,50.0
2017-02-19,youtube,Charlie Puth Featuring Selena Gomez,18.0,5.0,13.0,We Don't Talk Anymore,56.0
2017-02-19,youtube,Zayn / Taylor Swift,20.0,10.0,14.0,I Don't Wanna Live Forever (Fifty Shades Darker),8.0
2017-02-19,youtube,"Maluma Featuring Bryant Myers, Noriel & Juhn",11.0,6.0,15.0,Cuatro Babys,20.0
2017-02-19,youtube,Migos Featuring Lil Uzi Vert,14.0,14.0,16.0,Bad And Boujee,11.0
2017-02-19,youtube,Daddy Yankee,19.0,2.0,17.0,Shaky Shaky,30.0
2017-02-19,youtube,"Dev Negi, Neha Kakkar, Monali Thakur, Ikka & Tanishk Bagchi",0.0,18.0,18.0,Badri Ki Dulhania: Title Track,1.0
2017-02-19,youtube,Bruno Mars,17.0,8.0,19.0,24K Magic,24.0
2017-02-19,youtube,Zion & Lennox Featuring J Balvin,12.0,12.0,20.0,Otra Vez,20.0
2017-02-19,youtube,Maluma Featuring Fifth Harmony Or Don Omar & Wisin,21.0,17.0,21.0,Sin Contrato,30.0
2017-02-19,youtube,Wiz Khalifa Featuring Charlie Puth,0.0,1.0,22.0,See You Again,118.0
2017-02-19,youtube,"J Balvin Featuring Pharrell Williams, BIA & Sky",24.0,13.0,23.0,Safari,16.0
2017-02-19,youtube,Carlos Vives & Shakira,23.0,6.0,24.0,La Bicicleta,31.0
2017-02-19,youtube,Justin Bieber,25.0,1.0,25.0,Sorry,76.0
2017-02-26,youtube,Ed Sheeran,3.0,1.0,1.0,Shape Of You,37.0
2017-02-26,youtube,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,1.0,1.0,2.0,Despacito,36.0
2017-02-26,youtube,Shakira Featuring Maluma,2.0,1.0,3.0,Chantaje,44.0
2017-02-26,youtube,Clean Bandit Featuring Sean Paul & Anne-Marie,5.0,3.0,4.0,Rockabye,41.0
2017-02-26,youtube,Nicky Jam,4.0,4.0,5.0,El Amante,27.0
2017-02-26,youtube,The Chainsmokers Featuring Halsey,6.0,1.0,6.0,Closer,45.0
2017-02-26,youtube,The Weeknd Featuring Daft Punk,8.0,3.0,7.0,Starboy,35.0
2017-02-26,youtube,Ricky Martin Featuring Maluma,7.0,5.0,8.0,Vente Pa' Ca,41.0
2017-02-26,youtube,CNCO & Little Mix,9.0,5.0,9.0,Reggaeton Lento (Bailemos),33.0
2017-02-26,youtube,Zayn / Taylor Swift,14.0,10.0,10.0,I Don't Wanna Live Forever (Fifty Shades Darker),8.0
2017-02-26,youtube,BTS,0.0,11.0,11.0,Spring Day,1.0
2017-02-26,youtube,Calvin Harris Featuring Rihanna,10.0,1.0,12.0,This Is What You Came For,45.0
2017-02-26,youtube,Charlie Puth Featuring Selena Gomez,13.0,5.0,13.0,We Don't Talk Anymore,56.0
2017-02-26,youtube,Shawn Mendes,12.0,7.0,14.0,Treat You Better,50.0
2017-02-26,youtube,The Chainsmokers,11.0,11.0,15.0,Paris,7.0
2017-02-26,youtube,"Maluma Featuring Bryant Myers, Noriel & Juhn",15.0,6.0,16.0,Cuatro Babys,20.0
2017-02-26,youtube,Wiz Khalifa Featuring Charlie Puth,22.0,1.0,17.0,See You Again,118.0
2017-02-26,youtube,"Bappi Lahiri, Anuradha Paudwal, Badshah & Tanishk Bagchi",0.0,18.0,18.0,Tamma Tamma Again,1.0
2017-02-26,youtube,Migos Featuring Lil Uzi Vert,16.0,14.0,19.0,Bad And Boujee,11.0
2017-02-26,youtube,Daddy Yankee,17.0,2.0,20.0,Shaky Shaky,30.0
2017-02-26,youtube,Bruno Mars,19.0,8.0,21.0,24K Magic,24.0
2017-02-26,youtube,Maluma Featuring Fifth Harmony Or Don Omar & Wisin,21.0,17.0,22.0,Sin Contrato,30.0
2017-02-26,youtube,Zion & Lennox Featuring J Balvin,20.0,12.0,23.0,Otra Vez,20.0
2017-02-26,youtube,Justin Bieber,25.0,1.0,24.0,Sorry,76.0
2017-02-26,youtube,Mark Ronson Featuring Bruno Mars,0.0,1.0,25.0,Uptown Funk!,96.0
2017-03-05,youtube,Ed Sheeran,1.0,1.0,1.0,Shape Of You,37.0
2017-03-05,youtube,Shakira Featuring Maluma,3.0,1.0,2.0,Chantaje,44.0
2017-03-05,youtube,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,2.0,1.0,3.0,Despacito,36.0
2017-03-05,youtube,Clean Bandit Featuring Sean Paul & Anne-Marie,4.0,3.0,4.0,Rockabye,41.0
2017-03-05,youtube,The Chainsmokers Featuring Halsey,6.0,1.0,5.0,Closer,45.0
2017-03-05,youtube,The Weeknd Featuring Daft Punk,7.0,3.0,6.0,Starboy,35.0
2017-03-05,youtube,Nicky Jam,5.0,4.0,7.0,El Amante,27.0
2017-03-05,youtube,TWICE,0.0,8.0,8.0,Knock Knock,1.0
2017-03-05,youtube,Ricky Martin Featuring Maluma,8.0,5.0,9.0,Vente Pa' Ca,41.0
2017-03-05,youtube,BTS,0.0,10.0,10.0,Not Today,1.0
2017-03-05,youtube,CNCO & Little Mix,9.0,5.0,11.0,Reggaeton Lento (Bailemos),33.0
2017-03-05,youtube,Zayn / Taylor Swift,10.0,10.0,12.0,I Don't Wanna Live Forever (Fifty Shades Darker),8.0
2017-03-05,youtube,Calvin Harris Featuring Rihanna,12.0,1.0,13.0,This Is What You Came For,45.0
2017-03-05,youtube,Katy Perry Featuring Skip Marley,0.0,14.0,14.0,Chained To The Rhythm,6.0
2017-03-05,youtube,Charlie Puth Featuring Selena Gomez,13.0,5.0,15.0,We Don't Talk Anymore,56.0
2017-03-05,youtube,Shawn Mendes,14.0,7.0,16.0,Treat You Better,50.0
2017-03-05,youtube,The Chainsmokers & Coldplay,0.0,7.0,17.0,Something Just Like This,21.0
2017-03-05,youtube,Migos Featuring Lil Uzi Vert,19.0,14.0,18.0,Bad And Boujee,11.0
2017-03-05,youtube,The Chainsmokers,15.0,11.0,19.0,Paris,7.0
2017-03-05,youtube,Wiz Khalifa Featuring Charlie Puth,17.0,1.0,20.0,See You Again,118.0
2017-03-05,youtube,"Maluma Featuring Bryant Myers, Noriel & Juhn",16.0,6.0,21.0,Cuatro Babys,20.0
2017-03-05,youtube,Bruno Mars,21.0,8.0,22.0,24K Magic,24.0
2017-03-05,youtube,Maluma Featuring Fifth Harmony Or Don Omar & Wisin,22.0,17.0,23.0,Sin Contrato,30.0
2017-03-05,youtube,Daddy Yankee,20.0,2.0,24.0,Shaky Shaky,30.0
2017-03-05,youtube,Kygo x Selena Gomez,0.0,17.0,25.0,It Ain't Me,10.0
2017-03-12,youtube,Ed Sheeran,1.0,1.0,1.0,Shape Of You,37.0
2017-03-12,youtube,Shakira Featuring Maluma,2.0,1.0,2.0,Chantaje,44.0
2017-03-12,youtube,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,3.0,1.0,3.0,Despacito,36.0
2017-03-12,youtube,Clean Bandit Featuring Sean Paul & Anne-Marie,4.0,3.0,4.0,Rockabye,41.0
2017-03-12,youtube,Nicky Jam,7.0,4.0,5.0,El Amante,27.0
2017-03-12,youtube,The Chainsmokers Featuring Halsey,5.0,1.0,6.0,Closer,45.0
2017-03-12,youtube,The Chainsmokers & Coldplay,17.0,7.0,7.0,Something Just Like This,21.0
2017-03-12,youtube,Ricky Martin Featuring Maluma,9.0,5.0,8.0,Vente Pa' Ca,41.0
2017-03-12,youtube,The Weeknd Featuring Daft Punk,6.0,3.0,9.0,Starboy,35.0
2017-03-12,youtube,CNCO & Little Mix,11.0,5.0,10.0,Reggaeton Lento (Bailemos),33.0
2017-03-12,youtube,Zayn / Taylor Swift,12.0,10.0,11.0,I Don't Wanna Live Forever (Fifty Shades Darker),8.0
2017-03-12,youtube,Calvin Harris Featuring Rihanna,13.0,1.0,12.0,This Is What You Came For,45.0
2017-03-12,youtube,"Enrique Iglesias Featuring Descemer Bueno, Zion & Lennox Or Sean Paul",0.0,10.0,13.0,Subeme La Radio,25.0
2017-03-12,youtube,Charlie Puth Featuring Selena Gomez,15.0,5.0,14.0,We Don't Talk Anymore,56.0
2017-03-12,youtube,Shawn Mendes,16.0,7.0,15.0,Treat You Better,50.0
2017-03-12,youtube,Katy Perry Featuring Skip Marley,14.0,14.0,16.0,Chained To The Rhythm,6.0
2017-03-12,youtube,Migos Featuring Lil Uzi Vert,18.0,14.0,17.0,Bad And Boujee,11.0
2017-03-12,youtube,Wiz Khalifa Featuring Charlie Puth,20.0,1.0,18.0,See You Again,118.0
2017-03-12,youtube,Bruno Mars,0.0,4.0,19.0,That's What I Like,26.0
2017-03-12,youtube,Bruno Mars,22.0,8.0,20.0,24K Magic,24.0
2017-03-12,youtube,Maluma Featuring Fifth Harmony Or Don Omar & Wisin,23.0,17.0,21.0,Sin Contrato,30.0
2017-03-12,youtube,Kygo x Selena Gomez,25.0,17.0,22.0,It Ain't Me,10.0
2017-03-12,youtube,Justin Bieber,0.0,1.0,23.0,Sorry,76.0
2017-03-12,youtube,The Chainsmokers,19.0,11.0,24.0,Paris,7.0
2017-03-12,youtube,"Maluma Featuring Bryant Myers, Noriel & Juhn",21.0,6.0,25.0,Cuatro Babys,20.0
2017-03-19,youtube,Ed Sheeran,1.0,1.0,1.0,Shape Of You,37.0
2017-03-19,youtube,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,3.0,1.0,2.0,Despacito,36.0
2017-03-19,youtube,Shakira Featuring Maluma,2.0,1.0,3.0,Chantaje,44.0
2017-03-19,youtube,Clean Bandit Featuring Sean Paul & Anne-Marie,4.0,3.0,4.0,Rockabye,41.0
2017-03-19,youtube,The Weeknd Featuring Daft Punk,9.0,3.0,5.0,Starboy,35.0
2017-03-19,youtube,Nicky Jam,5.0,4.0,6.0,El Amante,27.0
2017-03-19,youtube,CNCO & Little Mix,10.0,5.0,7.0,Reggaeton Lento (Bailemos),33.0
2017-03-19,youtube,Ricky Martin Featuring Maluma,8.0,5.0,8.0,Vente Pa' Ca,41.0
2017-03-19,youtube,The Chainsmokers Featuring Halsey,6.0,1.0,9.0,Closer,45.0
2017-03-19,youtube,Zayn / Taylor Swift,11.0,10.0,10.0,I Don't Wanna Live Forever (Fifty Shades Darker),8.0
2017-03-19,youtube,Bruno Mars,19.0,4.0,11.0,That's What I Like,26.0
2017-03-19,youtube,Calvin Harris Featuring Rihanna,12.0,1.0,12.0,This Is What You Came For,45.0
2017-03-19,youtube,The Chainsmokers & Coldplay,7.0,7.0,13.0,Something Just Like This,21.0
2017-03-19,youtube,Charlie Puth Featuring Selena Gomez,14.0,5.0,14.0,We Don't Talk Anymore,56.0
2017-03-19,youtube,Shawn Mendes,15.0,7.0,15.0,Treat You Better,50.0
2017-03-19,youtube,Katy Perry Featuring Skip Marley,16.0,14.0,16.0,Chained To The Rhythm,6.0
2017-03-19,youtube,Migos Featuring Lil Uzi Vert,17.0,14.0,17.0,Bad And Boujee,11.0
2017-03-19,youtube,"Enrique Iglesias Featuring Descemer Bueno, Zion & Lennox Or Sean Paul",13.0,10.0,18.0,Subeme La Radio,25.0
2017-03-19,youtube,Maluma Featuring Fifth Harmony Or Don Omar & Wisin,21.0,17.0,19.0,Sin Contrato,30.0
2017-03-19,youtube,Wiz Khalifa Featuring Charlie Puth,18.0,1.0,20.0,See You Again,118.0
2017-03-19,youtube,Kygo x Selena Gomez,22.0,17.0,21.0,It Ain't Me,10.0
2017-03-19,youtube,Ariana Grande & John Legend,0.0,22.0,22.0,Beauty And The Beast,1.0
2017-03-19,youtube,Bruno Mars,20.0,8.0,23.0,24K Magic,24.0
2017-03-19,youtube,J Balvin Featuring Bad Bunny,0.0,10.0,24.0,Si Tu Novio Te Deja Sola,23.0
2017-03-19,youtube,Justin Bieber,23.0,1.0,25.0,Sorry,76.0
2017-03-26,youtube,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,2.0,1.0,1.0,Despacito,36.0
2017-03-26,youtube,Ed Sheeran,1.0,1.0,2.0,Shape Of You,37.0
2017-03-26,youtube,Shakira Featuring Maluma,3.0,1.0,3.0,Chantaje,44.0
2017-03-26,youtube,Clean Bandit Featuring Sean Paul & Anne-Marie,4.0,3.0,4.0,Rockabye,41.0
2017-03-26,youtube,CNCO & Little Mix,7.0,5.0,5.0,Reggaeton Lento (Bailemos),33.0
2017-03-26,youtube,Bruno Mars,11.0,4.0,6.0,That's What I Like,26.0
2017-03-26,youtube,The Weeknd Featuring Daft Punk,5.0,3.0,7.0,Starboy,35.0
2017-03-26,youtube,Nicky Jam,6.0,4.0,8.0,El Amante,27.0
2017-03-26,youtube,Ricky Martin Featuring Maluma,8.0,5.0,9.0,Vente Pa' Ca,41.0
2017-03-26,youtube,The Chainsmokers Featuring Halsey,9.0,1.0,10.0,Closer,45.0
2017-03-26,youtube,Calvin Harris Featuring Rihanna,12.0,1.0,11.0,This Is What You Came For,45.0
2017-03-26,youtube,The Chainsmokers & Coldplay,13.0,7.0,12.0,Something Just Like This,21.0
2017-03-26,youtube,Zayn / Taylor Swift,10.0,10.0,13.0,I Don't Wanna Live Forever (Fifty Shades Darker),8.0
2017-03-26,youtube,Charlie Puth Featuring Selena Gomez,14.0,5.0,14.0,We Don't Talk Anymore,56.0
2017-03-26,youtube,Katy Perry Featuring Skip Marley,16.0,14.0,15.0,Chained To The Rhythm,6.0
2017-03-26,youtube,"Enrique Iglesias Featuring Descemer Bueno, Zion & Lennox Or Sean Paul",18.0,10.0,16.0,Subeme La Radio,25.0
2017-03-26,youtube,Wiz Khalifa Featuring Charlie Puth,20.0,1.0,17.0,See You Again,118.0
2017-03-26,youtube,Shawn Mendes,15.0,7.0,18.0,Treat You Better,50.0
2017-03-26,youtube,Kygo x Selena Gomez,21.0,17.0,19.0,It Ain't Me,10.0
2017-03-26,youtube,Maluma Featuring Fifth Harmony Or Don Omar & Wisin,19.0,17.0,20.0,Sin Contrato,30.0
2017-03-26,youtube,Justin Bieber,25.0,1.0,21.0,Sorry,76.0
2017-03-26,youtube,Bruno Mars,23.0,8.0,22.0,24K Magic,24.0
2017-03-26,youtube,Migos Featuring Lil Uzi Vert,17.0,14.0,23.0,Bad And Boujee,11.0
2017-03-26,youtube,Daddy Yankee X Ozuna,0.0,21.0,24.0,La Rompe Corazones,15.0
2017-03-26,youtube,Maroon 5,0.0,1.0,25.0,Sugar,72.0
2017-04-02,youtube,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,1.0,1.0,1.0,Despacito,36.0
2017-04-02,youtube,Ed Sheeran,2.0,1.0,2.0,Shape Of You,37.0
2017-04-02,youtube,Clean Bandit Featuring Sean Paul & Anne-Marie,4.0,3.0,3.0,Rockabye,41.0
2017-04-02,youtube,Shakira Featuring Maluma,3.0,1.0,4.0,Chantaje,44.0
2017-04-02,youtube,Bruno Mars,6.0,4.0,5.0,That's What I Like,26.0
2017-04-02,youtube,CNCO & Little Mix,5.0,5.0,6.0,Reggaeton Lento (Bailemos),33.0
2017-04-02,youtube,Nicky Jam,8.0,4.0,7.0,El Amante,27.0
2017-04-02,youtube,The Weeknd Featuring Daft Punk,7.0,3.0,8.0,Starboy,35.0
2017-04-02,youtube,The Chainsmokers Featuring Halsey,10.0,1.0,9.0,Closer,45.0
2017-04-02,youtube,Ricky Martin Featuring Maluma,9.0,5.0,10.0,Vente Pa' Ca,41.0
2017-04-02,youtube,The Chainsmokers & Coldplay,12.0,7.0,11.0,Something Just Like This,21.0
2017-04-02,youtube,Charlie Puth Featuring Selena Gomez,14.0,5.0,12.0,We Don't Talk Anymore,56.0
2017-04-02,youtube,Calvin Harris Featuring Rihanna,11.0,1.0,13.0,This Is What You Came For,45.0
2017-04-02,youtube,"Enrique Iglesias Featuring Descemer Bueno, Zion & Lennox Or Sean Paul",16.0,10.0,14.0,Subeme La Radio,25.0
2017-04-02,youtube,Wiz Khalifa Featuring Charlie Puth,17.0,1.0,15.0,See You Again,118.0
2017-04-02,youtube,Shawn Mendes,18.0,7.0,16.0,Treat You Better,50.0
2017-04-02,youtube,Zayn / Taylor Swift,13.0,10.0,17.0,I Don't Wanna Live Forever (Fifty Shades Darker),8.0
2017-04-02,youtube,Katy Perry Featuring Skip Marley,15.0,14.0,18.0,Chained To The Rhythm,6.0
2017-04-02,youtube,Kygo x Selena Gomez,19.0,17.0,19.0,It Ain't Me,10.0
2017-04-02,youtube,Maluma Featuring Fifth Harmony Or Don Omar & Wisin,20.0,17.0,20.0,Sin Contrato,30.0
2017-04-02,youtube,Maroon 5,25.0,1.0,21.0,Sugar,72.0
2017-04-02,youtube,Daddy Yankee X Ozuna,24.0,21.0,22.0,La Rompe Corazones,15.0
2017-04-02,youtube,Justin Bieber,21.0,1.0,23.0,Sorry,76.0
